CONTRACT_ID|PLAN_ID|RXCUI|TIER|QUANTITY_LIMIT_YN|QUANTITY_LIMIT_AMOUNT|QUANTITY_LIMIT_DAYS|PRIOR_AUTH_YN|STEP_THERAPY_YN|CAPPED_BENEFIT_YN|GAP_COV
H6193|001|402273|1|1|6|30|N|N|N|Y
H6193|001|349478|1|1|6|30|N|N|N|Y
H6193|001|349479|1|1|6|30|N|N|N|Y
H6193|001|349480|1|1|6|30|N|N|N|Y
H6193|001|312950|1|1|6|30|N|N|N|Y
H6193|001|314229|1|1|6|30|N|N|N|Y
H6193|001|314228|1|1|6|30|N|N|N|Y
H6200|001|197397|2|0| | |N|N|N|N
H6200|001|312950|2|1|6|30|N|N|Y|N
H6200|001|1367410|2|0| | |N|N|N|N
H6200|001|310410|2|0| | |N|N|N|N
H6200|001|309594|2|0| | |N|N|N|N
H6200|001|283417|2|0| | |N|N|N|N
H6200|001|314229|2|1|6|30|N|N|Y|N
H6200|001|314228|2|1|6|30|N|N|Y|N
H6200|002|197397|2|0| | |N|N|N|N
H6200|002|312950|2|1|6|30|N|N|Y|N
H6200|002|1367410|2|0| | |N|N|N|N
H6200|002|310410|2|0| | |N|N|N|N
H6200|002|309594|2|0| | |N|N|N|N
H6200|002|283417|2|0| | |N|N|N|N
H6200|002|314229|2|1|6|30|N|N|Y|N
H6200|002|314228|2|1|6|30|N|N|Y|N
H6237|007|312950|1|1|4|30|N|N|N|N
H6237|007|1367410|1|0| | |N|N|N|N
H6237|007|310410|1|0| | |N|N|N|N
H6237|007|309594|1|0| | |N|N|N|N
H6237|007|314229|1|1|4|30|N|N|N|N
H6237|007|314228|1|1|4|30|N|N|N|N
H6348|002|402273|1|1|6|30|N|N|N|Y
H6348|002|349478|1|1|6|30|N|N|N|Y
H6348|002|349479|1|1|6|30|N|N|N|Y
H6348|002|349480|1|1|6|30|N|N|N|Y
H6348|002|312950|1|1|6|30|N|N|N|Y
H6348|002|314229|1|1|6|30|N|N|N|Y
H6348|002|314228|1|1|6|30|N|N|N|Y
H6348|007|402273|1|1|6|30|N|N|N|Y
H6348|007|349478|1|1|6|30|N|N|N|Y
H6348|007|349479|1|1|6|30|N|N|N|Y
H6348|007|349480|1|1|6|30|N|N|N|Y
H6348|007|312950|1|1|6|30|N|N|N|Y
H6348|007|314229|1|1|6|30|N|N|N|Y
H6348|007|314228|1|1|6|30|N|N|N|Y
H6379|001|312950|2|1|6|30|N|N|N|N
H6379|001|314229|2|1|6|30|N|N|N|N
H6379|001|314228|2|1|6|30|N|N|N|N
H6408|001|403957|2|1|4|30|N|N|N|N
H6408|001|402273|2|1|4|30|N|N|N|N
H6408|001|349478|2|1|4|30|N|N|N|N
H6408|001|349479|2|1|4|30|N|N|N|N
H6408|001|349480|2|1|4|30|N|N|N|N
H6408|001|996179|2|1|4|30|N|N|N|N
H6408|001|757707|2|1|30|30|N|N|N|N
H6408|001|484814|2|1|4|30|N|N|N|N
H6408|001|312950|2|1|4|30|N|N|N|N
H6408|001|402019|2|1|4|30|N|N|N|N
H6408|001|314229|2|1|4|30|N|N|N|N
H6408|001|314228|2|1|4|30|N|N|N|N
H6408|002|403957|2|1|4|30|N|N|N|N
H6408|002|402273|2|1|4|30|N|N|N|N
H6408|002|349478|2|1|4|30|N|N|N|N
H6408|002|349479|2|1|4|30|N|N|N|N
H6408|002|349480|2|1|4|30|N|N|N|N
H6408|002|996179|2|1|4|30|N|N|N|N
H6408|002|757707|2|1|30|30|N|N|N|N
H6408|002|484814|2|1|4|30|N|N|N|N
H6408|002|312950|2|1|4|30|N|N|N|N
H6408|002|402019|2|1|4|30|N|N|N|N
H6408|002|314229|2|1|4|30|N|N|N|N
H6408|002|314228|2|1|4|30|N|N|N|N
H6446|001|402273|1|1|6|30|N|N|N|Y
H6446|001|349478|1|1|6|30|N|N|N|Y
H6446|001|349479|1|1|6|30|N|N|N|Y
H6446|001|349480|1|1|6|30|N|N|N|Y
H6446|001|312950|1|1|6|30|N|N|N|Y
H6446|001|314229|1|1|6|30|N|N|N|Y
H6446|001|314228|1|1|6|30|N|N|N|Y
H6446|003|402273|1|1|6|30|N|N|N|Y
H6446|003|349478|1|1|6|30|N|N|N|Y
H6446|003|349479|1|1|6|30|N|N|N|Y
H6446|003|349480|1|1|6|30|N|N|N|Y
H6446|003|312950|1|1|6|30|N|N|N|Y
H6446|003|314229|1|1|6|30|N|N|N|Y
H6446|003|314228|1|1|6|30|N|N|N|Y
H6446|005|402273|1|1|6|30|N|N|N|Y
H6446|005|349478|1|1|6|30|N|N|N|Y
H6446|005|349479|1|1|6|30|N|N|N|Y
H6446|005|349480|1|1|6|30|N|N|N|Y
H6446|005|312950|1|1|6|30|N|N|N|Y
H6446|005|314229|1|1|6|30|N|N|N|Y
H6446|005|314228|1|1|6|30|N|N|N|Y
H6446|010|402273|1|1|6|30|N|N|N|Y
H6446|010|349478|1|1|6|30|N|N|N|Y
H6446|010|349479|1|1|6|30|N|N|N|Y
H6446|010|349480|1|1|6|30|N|N|N|Y
H6446|010|312950|1|1|6|30|N|N|N|Y
H6446|010|314229|1|1|6|30|N|N|N|Y
H6446|010|314228|1|1|6|30|N|N|N|Y
H6446|017|402273|1|1|6|30|N|N|N|Y
H6446|017|349478|1|1|6|30|N|N|N|Y
H6446|017|349479|1|1|6|30|N|N|N|Y
H6446|017|349480|1|1|6|30|N|N|N|Y
H6446|017|312950|1|1|6|30|N|N|N|Y
H6446|017|314229|1|1|6|30|N|N|N|Y
H6446|017|314228|1|1|6|30|N|N|N|Y
H6526|001|312950|2|1|4|30|N|N|N|Y
H6526|001|1367410|2|0| | |N|N|N|Y
H6526|001|310410|2|0| | |N|N|N|Y
H6526|001|309594|2|0| | |N|N|N|Y
H6526|001|314229|2|1|4|30|N|N|N|Y
H6526|001|314228|2|1|4|30|N|N|N|Y
H6526|002|312950|2|1|4|30|N|N|N|Y
H6526|002|1367410|2|0| | |N|N|N|Y
H6526|002|310410|2|0| | |N|N|N|Y
H6526|002|309594|2|0| | |N|N|N|Y
H6526|002|314229|2|1|4|30|N|N|N|Y
H6526|002|314228|2|1|4|30|N|N|N|Y
H6528|006|312950|2|1|4|30|N|N|N|Y
H6528|006|1367410|2|0| | |N|N|N|Y
H6528|006|310410|2|0| | |N|N|N|Y
H6528|006|309594|2|0| | |N|N|N|Y
H6528|006|314229|2|1|4|30|N|N|N|Y
H6528|006|314228|2|1|4|30|N|N|N|Y
H6528|031|312950|2|1|4|30|N|N|N|Y
H6528|031|1367410|2|0| | |N|N|N|Y
H6528|031|310410|2|0| | |N|N|N|Y
H6528|031|309594|2|0| | |N|N|N|Y
H6528|031|314229|2|1|4|30|N|N|N|Y
H6528|031|314228|2|1|4|30|N|N|N|Y
H6528|033|312950|2|1|4|30|N|N|N|Y
H6528|033|1367410|2|0| | |N|N|N|Y
H6528|033|310410|2|0| | |N|N|N|Y
H6528|033|309594|2|0| | |N|N|N|Y
H6528|033|314229|2|1|4|30|N|N|N|Y
H6528|033|314228|2|1|4|30|N|N|N|Y
H6528|035|312950|2|1|4|30|N|N|N|Y
H6528|035|1367410|2|0| | |N|N|N|Y
H6528|035|310410|2|0| | |N|N|N|Y
H6528|035|309594|2|0| | |N|N|N|Y
H6528|035|314229|2|1|4|30|N|N|N|Y
H6528|035|314228|2|1|4|30|N|N|N|Y
H6528|036|312950|2|1|4|30|N|N|N|Y
H6528|036|1367410|2|0| | |N|N|N|Y
H6528|036|310410|2|0| | |N|N|N|Y
H6528|036|309594|2|0| | |N|N|N|Y
H6528|036|314229|2|1|4|30|N|N|N|Y
H6528|036|314228|2|1|4|30|N|N|N|Y
H6528|038|312950|2|1|4|30|N|N|N|Y
H6528|038|1367410|2|0| | |N|N|N|Y
H6528|038|310410|2|0| | |N|N|N|Y
H6528|038|309594|2|0| | |N|N|N|Y
H6528|038|314229|2|1|4|30|N|N|N|Y
H6528|038|314228|2|1|4|30|N|N|N|Y
H6528|039|312950|2|1|4|30|N|N|N|Y
H6528|039|1367410|2|0| | |N|N|N|Y
H6528|039|310410|2|0| | |N|N|N|Y
H6528|039|309594|2|0| | |N|N|N|Y
H6528|039|314229|2|1|4|30|N|N|N|Y
H6528|039|314228|2|1|4|30|N|N|N|Y
H6528|041|312950|2|1|4|30|N|N|N|Y
H6528|041|1367410|2|0| | |N|N|N|Y
H6528|041|310410|2|0| | |N|N|N|Y
H6528|041|309594|2|0| | |N|N|N|Y
H6528|041|314229|2|1|4|30|N|N|N|Y
H6528|041|314228|2|1|4|30|N|N|N|Y
H6545|001|484814|2|1|6|30|N|N|Y|Y
H6545|001|312950|2|1|6|30|N|N|Y|Y
H6545|001|402019|2|1|6|30|N|N|Y|Y
H6545|001|1367410|2|0| | |N|N|N|Y
H6545|001|310410|2|0| | |N|N|N|Y
H6545|001|309594|2|0| | |N|N|N|Y
H6545|001|314229|2|1|6|30|N|N|Y|Y
H6545|001|314228|2|1|6|30|N|N|Y|Y
H6550|003|402273|1|1|6|30|N|N|N|Y
H6550|003|349478|1|1|6|30|N|N|N|Y
H6550|003|349479|1|1|6|30|N|N|N|Y
H6550|003|349480|1|1|6|30|N|N|N|Y
H6550|003|312950|1|1|6|30|N|N|N|Y
H6550|003|314229|1|1|6|30|N|N|N|Y
H6550|003|314228|1|1|6|30|N|N|N|Y
H6550|007|402273|1|1|6|30|N|N|N|Y
H6550|007|349478|1|1|6|30|N|N|N|Y
H6550|007|349479|1|1|6|30|N|N|N|Y
H6550|007|349480|1|1|6|30|N|N|N|Y
H6550|007|312950|1|1|6|30|N|N|N|Y
H6550|007|314229|1|1|6|30|N|N|N|Y
H6550|007|314228|1|1|6|30|N|N|N|Y
H6586|001|484814|2|1|6|30|N|N|Y|Y
H6586|001|312950|2|1|6|30|N|N|Y|Y
H6586|001|402019|2|1|6|30|N|N|Y|Y
H6586|001|1367410|2|0| | |N|N|N|Y
H6586|001|310410|2|0| | |N|N|N|Y
H6586|001|309594|2|0| | |N|N|N|Y
H6586|001|314229|2|1|6|30|N|N|Y|Y
H6586|001|314228|2|1|6|30|N|N|Y|Y
H6586|002|484814|2|1|6|30|N|N|Y|Y
H6586|002|312950|2|1|6|30|N|N|Y|Y
H6586|002|402019|2|1|6|30|N|N|Y|Y
H6586|002|1367410|2|0| | |N|N|N|Y
H6586|002|310410|2|0| | |N|N|N|Y
H6586|002|309594|2|0| | |N|N|N|Y
H6586|002|314229|2|1|6|30|N|N|Y|Y
H6586|002|314228|2|1|6|30|N|N|Y|Y
H6586|003|484814|2|1|6|30|N|N|Y|Y
H6586|003|312950|2|1|6|30|N|N|Y|Y
H6586|003|402019|2|1|6|30|N|N|Y|Y
H6586|003|1367410|2|0| | |N|N|N|Y
H6586|003|310410|2|0| | |N|N|N|Y
H6586|003|309594|2|0| | |N|N|N|Y
H6586|003|314229|2|1|6|30|N|N|Y|Y
H6586|003|314228|2|1|6|30|N|N|Y|Y
H6594|001|402273|1|1|6|30|N|N|N|Y
H6594|001|349478|1|1|6|30|N|N|N|Y
H6594|001|349479|1|1|6|30|N|N|N|Y
H6594|001|349480|1|1|6|30|N|N|N|Y
H6594|001|312950|1|1|6|30|N|N|N|Y
H6594|001|314229|1|1|6|30|N|N|N|Y
H6594|001|314228|1|1|6|30|N|N|N|Y
H6594|002|402273|1|1|6|30|N|N|N|Y
H6594|002|349478|1|1|6|30|N|N|N|Y
H6594|002|349479|1|1|6|30|N|N|N|Y
H6594|002|349480|1|1|6|30|N|N|N|Y
H6594|002|312950|1|1|6|30|N|N|N|Y
H6594|002|314229|1|1|6|30|N|N|N|Y
H6594|002|314228|1|1|6|30|N|N|N|Y
H6605|001|402273|1|1|6|30|N|N|N|Y
H6605|001|349478|1|1|6|30|N|N|N|Y
H6605|001|349479|1|1|6|30|N|N|N|Y
H6605|001|349480|1|1|6|30|N|N|N|Y
H6605|001|312950|1|1|6|30|N|N|N|Y
H6605|001|314229|1|1|6|30|N|N|N|Y
H6605|001|314228|1|1|6|30|N|N|N|Y
H6622|001|1551474|2|1|120|30|Y|N|N|Y
H6622|001|312950|1|1|6|30|N|N|N|Y
H6622|001|1367410|1|0| | |N|N|N|Y
H6622|001|310410|1|0| | |N|N|N|Y
H6622|001|309594|1|0| | |N|N|N|Y
H6622|001|314229|1|1|6|30|N|N|N|Y
H6622|001|314228|1|1|6|30|N|N|N|Y
H6622|028|1551474|2|1|120|30|Y|N|N|N
H6622|028|312950|1|1|6|30|N|N|N|N
H6622|028|314229|1|1|6|30|N|N|N|N
H6622|028|314228|1|1|6|30|N|N|N|N
H6622|029|312950|1|1|6|30|N|N|N|Y
H6622|029|314229|1|1|6|30|N|N|N|Y
H6622|029|314228|1|1|6|30|N|N|N|Y
H6622|030|312950|1|1|6|30|N|N|N|Y
H6622|030|314229|1|1|6|30|N|N|N|Y
H6622|030|314228|1|1|6|30|N|N|N|Y
H6622|032|1551474|2|1|120|30|Y|N|N|Y
H6622|032|312950|1|1|6|30|N|N|N|Y
H6622|032|314229|1|1|6|30|N|N|N|Y
H6622|032|314228|1|1|6|30|N|N|N|Y
H6622|033|1551474|2|1|120|30|Y|N|N|Y
H6622|033|312950|1|1|6|30|N|N|N|Y
H6622|033|314229|1|1|6|30|N|N|N|Y
H6622|033|314228|1|1|6|30|N|N|N|Y
H6622|034|1551474|2|1|120|30|Y|N|N|Y
H6622|034|312950|1|1|6|30|N|N|N|Y
H6622|034|1367410|1|0| | |N|N|N|Y
H6622|034|310410|1|0| | |N|N|N|Y
H6622|034|309594|1|0| | |N|N|N|Y
H6622|034|314229|1|1|6|30|N|N|N|Y
H6622|034|314228|1|1|6|30|N|N|N|Y
H6622|035|1551474|2|1|120|30|Y|N|N|Y
H6622|035|312950|1|1|6|30|N|N|N|Y
H6622|035|1367410|1|0| | |N|N|N|Y
H6622|035|310410|1|0| | |N|N|N|Y
H6622|035|309594|1|0| | |N|N|N|Y
H6622|035|314229|1|1|6|30|N|N|N|Y
H6622|035|314228|1|1|6|30|N|N|N|Y
H6622|036|1551474|2|1|120|30|Y|N|N|Y
H6622|036|312950|1|1|6|30|N|N|N|Y
H6622|036|1367410|1|0| | |N|N|N|Y
H6622|036|310410|1|0| | |N|N|N|Y
H6622|036|309594|1|0| | |N|N|N|Y
H6622|036|314229|1|1|6|30|N|N|N|Y
H6622|036|314228|1|1|6|30|N|N|N|Y
H6622|037|1551474|2|1|120|30|Y|N|N|Y
H6622|037|312950|1|1|6|30|N|N|N|Y
H6622|037|1367410|1|0| | |N|N|N|Y
H6622|037|310410|1|0| | |N|N|N|Y
H6622|037|309594|1|0| | |N|N|N|Y
H6622|037|314229|1|1|6|30|N|N|N|Y
H6622|037|314228|1|1|6|30|N|N|N|Y
H6622|052|1551474|2|1|120|30|Y|N|N|Y
H6622|052|312950|1|1|6|30|N|N|N|Y
H6622|052|1367410|1|0| | |N|N|N|Y
H6622|052|310410|1|0| | |N|N|N|Y
H6622|052|309594|1|0| | |N|N|N|Y
H6622|052|314229|1|1|6|30|N|N|N|Y
H6622|052|314228|1|1|6|30|N|N|N|Y
H6622|054|1551474|2|1|120|30|Y|N|N|Y
H6622|054|312950|1|1|6|30|N|N|N|Y
H6622|054|1367410|1|0| | |N|N|N|Y
H6622|054|310410|1|0| | |N|N|N|Y
H6622|054|309594|1|0| | |N|N|N|Y
H6622|054|314229|1|1|6|30|N|N|N|Y
H6622|054|314228|1|1|6|30|N|N|N|Y
H6622|056|1551474|2|1|120|30|Y|N|N|Y
H6622|056|312950|1|1|6|30|N|N|N|Y
H6622|056|314229|1|1|6|30|N|N|N|Y
H6622|056|314228|1|1|6|30|N|N|N|Y
H6622|063|1551474|2|1|120|30|Y|N|N|Y
H6622|063|312950|1|1|6|30|N|N|N|Y
H6622|063|1367410|1|0| | |N|N|N|Y
H6622|063|310410|1|0| | |N|N|N|Y
H6622|063|309594|1|0| | |N|N|N|Y
H6622|063|314229|1|1|6|30|N|N|N|Y
H6622|063|314228|1|1|6|30|N|N|N|Y
H6622|066|1551474|2|1|120|30|Y|N|N|Y
H6622|066|312950|1|1|6|30|N|N|N|Y
H6622|066|1367410|1|0| | |N|N|N|Y
H6622|066|310410|1|0| | |N|N|N|Y
H6622|066|309594|1|0| | |N|N|N|Y
H6622|066|314229|1|1|6|30|N|N|N|Y
H6622|066|314228|1|1|6|30|N|N|N|Y
H6622|071|1551474|2|1|120|30|Y|N|N|Y
H6622|071|312950|1|1|6|30|N|N|N|Y
H6622|071|314229|1|1|6|30|N|N|N|Y
H6622|071|314228|1|1|6|30|N|N|N|Y
H6622|073|1551474|2|1|120|30|Y|N|N|Y
H6622|073|312950|1|1|6|30|N|N|N|Y
H6622|073|1367410|1|0| | |N|N|N|Y
H6622|073|310410|1|0| | |N|N|N|Y
H6622|073|309594|1|0| | |N|N|N|Y
H6622|073|314229|1|1|6|30|N|N|N|Y
H6622|073|314228|1|1|6|30|N|N|N|Y
H6622|082|1551474|2|1|120|30|Y|N|N|N
H6622|082|312950|1|1|6|30|N|N|N|N
H6622|082|314229|1|1|6|30|N|N|N|N
H6622|082|314228|1|1|6|30|N|N|N|N
H6672|003|312950|2|1|6|30|N|N|N|N
H6672|003|314229|2|1|6|30|N|N|N|N
H6672|003|314228|2|1|6|30|N|N|N|N
H6672|005|312950|2|1|6|30|N|N|N|N
H6672|005|314229|2|1|6|30|N|N|N|N
H6672|005|314228|2|1|6|30|N|N|N|N
H6678|001|402273|1|1|6|30|N|N|N|Y
H6678|001|349478|1|1|6|30|N|N|N|Y
H6678|001|349479|1|1|6|30|N|N|N|Y
H6678|001|349480|1|1|6|30|N|N|N|Y
H6678|001|312950|1|1|6|30|N|N|N|Y
H6678|001|314229|1|1|6|30|N|N|N|Y
H6678|001|314228|1|1|6|30|N|N|N|Y
H6678|002|402273|1|1|6|30|N|N|N|Y
H6678|002|349478|1|1|6|30|N|N|N|Y
H6678|002|349479|1|1|6|30|N|N|N|Y
H6678|002|349480|1|1|6|30|N|N|N|Y
H6678|002|312950|1|1|6|30|N|N|N|Y
H6678|002|314229|1|1|6|30|N|N|N|Y
H6678|002|314228|1|1|6|30|N|N|N|Y
H6678|003|402273|1|1|6|30|N|N|N|Y
H6678|003|349478|1|1|6|30|N|N|N|Y
H6678|003|349479|1|1|6|30|N|N|N|Y
H6678|003|349480|1|1|6|30|N|N|N|Y
H6678|003|312950|1|1|6|30|N|N|N|Y
H6678|003|314229|1|1|6|30|N|N|N|Y
H6678|003|314228|1|1|6|30|N|N|N|Y
H6678|004|402273|1|1|6|30|N|N|N|Y
H6678|004|349478|1|1|6|30|N|N|N|Y
H6678|004|349479|1|1|6|30|N|N|N|Y
H6678|004|349480|1|1|6|30|N|N|N|Y
H6678|004|312950|1|1|6|30|N|N|N|Y
H6678|004|314229|1|1|6|30|N|N|N|Y
H6678|004|314228|1|1|6|30|N|N|N|Y
H6706|001|312950|2|1|4|30|N|N|N|Y
H6706|001|1367410|2|0| | |N|N|N|Y
H6706|001|310410|2|0| | |N|N|N|Y
H6706|001|309594|2|0| | |N|N|N|Y
H6706|001|314229|2|1|4|30|N|N|N|Y
H6706|001|314228|2|1|4|30|N|N|N|Y
H6713|001|402273|1|1|6|30|N|N|N|Y
H6713|001|349478|1|1|6|30|N|N|N|Y
H6713|001|349479|1|1|6|30|N|N|N|Y
H6713|001|349480|1|1|6|30|N|N|N|Y
H6713|001|312950|1|1|6|30|N|N|N|Y
H6713|001|314229|1|1|6|30|N|N|N|Y
H6713|001|314228|1|1|6|30|N|N|N|Y
H6713|002|402273|1|1|6|30|N|N|N|Y
H6713|002|349478|1|1|6|30|N|N|N|Y
H6713|002|349479|1|1|6|30|N|N|N|Y
H6713|002|349480|1|1|6|30|N|N|N|Y
H6713|002|312950|1|1|6|30|N|N|N|Y
H6713|002|314229|1|1|6|30|N|N|N|Y
H6713|002|314228|1|1|6|30|N|N|N|Y
H6750|005|992656|2|0| | |N|N|N|N
H6750|005|1087459|2|0| | |N|N|N|N
H6750|005|197397|2|0| | |N|N|N|N
H6750|005|402273|2|1|4|30|N|N|N|N
H6750|005|349478|2|1|4|30|N|N|N|N
H6750|005|349479|2|1|4|30|N|N|N|N
H6750|005|349480|2|1|4|30|N|N|N|N
H6750|005|996179|2|1|4|30|N|N|N|N
H6750|005|484814|2|1|4|30|N|N|N|N
H6750|005|996757|2|0| | |N|N|N|N
H6750|005|312950|2|1|4|30|N|N|N|N
H6750|005|991486|2|0| | |N|N|N|N
H6750|005|402019|2|1|4|30|N|N|N|N
H6750|005|1367410|1|1|4|28|N|N|N|N
H6750|005|310410|1|0| | |N|N|N|N
H6750|005|309594|2|0| | |N|N|N|N
H6750|005|903291|2|0| | |N|N|N|N
H6750|005|283417|2|0| | |N|N|N|N
H6750|005|314229|2|1|4|30|N|N|N|N
H6750|005|314228|2|1|4|30|N|N|N|N
H6750|012|992656|2|0| | |N|N|N|N
H6750|012|1087459|2|0| | |N|N|N|N
H6750|012|197397|2|0| | |N|N|N|N
H6750|012|402273|2|1|4|30|N|N|N|N
H6750|012|349478|2|1|4|30|N|N|N|N
H6750|012|349479|2|1|4|30|N|N|N|N
H6750|012|349480|2|1|4|30|N|N|N|N
H6750|012|996179|2|1|4|30|N|N|N|N
H6750|012|484814|2|1|4|30|N|N|N|N
H6750|012|996757|2|0| | |N|N|N|N
H6750|012|312950|2|1|4|30|N|N|N|N
H6750|012|991486|2|0| | |N|N|N|N
H6750|012|402019|2|1|4|30|N|N|N|N
H6750|012|1367410|1|1|4|28|N|N|N|N
H6750|012|310410|1|0| | |N|N|N|N
H6750|012|309594|2|0| | |N|N|N|N
H6750|012|903291|2|0| | |N|N|N|N
H6750|012|283417|2|0| | |N|N|N|N
H6750|012|314229|2|1|4|30|N|N|N|N
H6750|012|314228|2|1|4|30|N|N|N|N
H6750|013|992656|2|0| | |N|N|N|N
H6750|013|1087459|2|0| | |N|N|N|N
H6750|013|197397|2|0| | |N|N|N|N
H6750|013|402273|2|1|4|30|N|N|N|N
H6750|013|349478|2|1|4|30|N|N|N|N
H6750|013|349479|2|1|4|30|N|N|N|N
H6750|013|349480|2|1|4|30|N|N|N|N
H6750|013|996179|2|1|4|30|N|N|N|N
H6750|013|484814|2|1|4|30|N|N|N|N
H6750|013|996757|2|0| | |N|N|N|N
H6750|013|312950|2|1|4|30|N|N|N|N
H6750|013|991486|2|0| | |N|N|N|N
H6750|013|402019|2|1|4|30|N|N|N|N
H6750|013|1367410|1|1|4|28|N|N|N|N
H6750|013|310410|1|0| | |N|N|N|N
H6750|013|309594|2|0| | |N|N|N|N
H6750|013|903291|2|0| | |N|N|N|N
H6750|013|283417|2|0| | |N|N|N|N
H6750|013|314229|2|1|4|30|N|N|N|N
H6750|013|314228|2|1|4|30|N|N|N|N
H6750|014|992656|2|0| | |N|N|N|N
H6750|014|1087459|2|0| | |N|N|N|N
H6750|014|197397|2|0| | |N|N|N|N
H6750|014|402273|2|1|4|30|N|N|N|N
H6750|014|349478|2|1|4|30|N|N|N|N
H6750|014|349479|2|1|4|30|N|N|N|N
H6750|014|349480|2|1|4|30|N|N|N|N
H6750|014|996179|2|1|4|30|N|N|N|N
H6750|014|484814|2|1|4|30|N|N|N|N
H6750|014|996757|2|0| | |N|N|N|N
H6750|014|312950|2|1|4|30|N|N|N|N
H6750|014|991486|2|0| | |N|N|N|N
H6750|014|402019|2|1|4|30|N|N|N|N
H6750|014|1367410|1|1|4|28|N|N|N|N
H6750|014|310410|1|0| | |N|N|N|N
H6750|014|309594|2|0| | |N|N|N|N
H6750|014|903291|2|0| | |N|N|N|N
H6750|014|283417|2|0| | |N|N|N|N
H6750|014|314229|2|1|4|30|N|N|N|N
H6750|014|314228|2|1|4|30|N|N|N|N
H6813|001|484814|2|1|6|30|N|N|Y|Y
H6813|001|312950|2|1|6|30|N|N|Y|Y
H6813|001|402019|2|1|6|30|N|N|Y|Y
H6813|001|1367410|2|0| | |N|N|N|Y
H6813|001|310410|2|0| | |N|N|N|Y
H6813|001|309594|2|0| | |N|N|N|Y
H6813|001|314229|2|1|6|30|N|N|Y|Y
H6813|001|314228|2|1|6|30|N|N|Y|Y
H6813|002|484814|2|1|6|30|N|N|Y|Y
H6813|002|312950|2|1|6|30|N|N|Y|Y
H6813|002|402019|2|1|6|30|N|N|Y|Y
H6813|002|1367410|2|0| | |N|N|N|Y
H6813|002|310410|2|0| | |N|N|N|Y
H6813|002|309594|2|0| | |N|N|N|Y
H6813|002|314229|2|1|6|30|N|N|Y|Y
H6813|002|314228|2|1|6|30|N|N|Y|Y
H6815|038|402273|1|1|6|30|N|N|N|Y
H6815|038|349478|1|1|6|30|N|N|N|Y
H6815|038|349479|1|1|6|30|N|N|N|Y
H6815|038|349480|1|1|6|30|N|N|N|Y
H6815|038|312950|1|1|6|30|N|N|N|Y
H6815|038|314229|1|1|6|30|N|N|N|Y
H6815|038|314228|1|1|6|30|N|N|N|Y
H6830|001|402273|1|1|6|30|N|N|N|Y
H6830|001|349478|1|1|6|30|N|N|N|Y
H6830|001|349479|1|1|6|30|N|N|N|Y
H6830|001|349480|1|1|6|30|N|N|N|Y
H6830|001|312950|1|1|6|30|N|N|N|Y
H6830|001|314229|1|1|6|30|N|N|N|Y
H6830|001|314228|1|1|6|30|N|N|N|Y
H6830|002|402273|1|1|6|30|N|N|N|Y
H6830|002|349478|1|1|6|30|N|N|N|Y
H6830|002|349479|1|1|6|30|N|N|N|Y
H6830|002|349480|1|1|6|30|N|N|N|Y
H6830|002|312950|1|1|6|30|N|N|N|Y
H6830|002|314229|1|1|6|30|N|N|N|Y
H6830|002|314228|1|1|6|30|N|N|N|Y
H6852|001|484814|2|1|6|30|N|N|Y|Y
H6852|001|312950|2|1|6|30|N|N|Y|Y
H6852|001|402019|2|1|6|30|N|N|Y|Y
H6852|001|1367410|2|0| | |N|N|N|Y
H6852|001|310410|2|0| | |N|N|N|Y
H6852|001|309594|2|0| | |N|N|N|Y
H6852|001|314229|2|1|6|30|N|N|Y|Y
H6852|001|314228|2|1|6|30|N|N|Y|Y
H6852|002|484814|2|1|6|30|N|N|Y|Y
H6852|002|312950|2|1|6|30|N|N|Y|Y
H6852|002|402019|2|1|6|30|N|N|Y|Y
H6852|002|1367410|2|0| | |N|N|N|Y
H6852|002|310410|2|0| | |N|N|N|Y
H6852|002|309594|2|0| | |N|N|N|Y
H6852|002|314229|2|1|6|30|N|N|Y|Y
H6852|002|314228|2|1|6|30|N|N|Y|Y
H6910|001|403957|2|1|4|30|N|N|N|N
H6910|001|402273|2|1|4|30|N|N|N|N
H6910|001|349478|2|1|4|30|N|N|N|N
H6910|001|349479|2|1|4|30|N|N|N|N
H6910|001|349480|2|1|4|30|N|N|N|N
H6910|001|996179|2|1|4|30|N|N|N|N
H6910|001|757707|2|1|30|30|N|N|N|N
H6910|001|484814|2|1|4|30|N|N|N|N
H6910|001|312950|2|1|4|30|N|N|N|N
H6910|001|402019|2|1|4|30|N|N|N|N
H6910|001|314229|2|1|4|30|N|N|N|N
H6910|001|314228|2|1|4|30|N|N|N|N
H6910|003|403957|2|1|4|30|N|N|N|N
H6910|003|402273|2|1|4|30|N|N|N|N
H6910|003|349478|2|1|4|30|N|N|N|N
H6910|003|349479|2|1|4|30|N|N|N|N
H6910|003|349480|2|1|4|30|N|N|N|N
H6910|003|996179|2|1|4|30|N|N|N|N
H6910|003|757707|2|1|30|30|N|N|N|N
H6910|003|484814|2|1|4|30|N|N|N|N
H6910|003|312950|2|1|4|30|N|N|N|N
H6910|003|402019|2|1|4|30|N|N|N|N
H6910|003|314229|2|1|4|30|N|N|N|N
H6910|003|314228|2|1|4|30|N|N|N|N
H6910|005|403957|2|1|4|30|N|N|N|N
H6910|005|402273|2|1|4|30|N|N|N|N
